Time(ms),Speed(kmh),RPM,LeftSignal,RightSignal,HighBeam,FuelLevel(%),EngineTemp(C),CheckEngine,BrakeWarn,DoorAjar
53300,150.4,5613,0,0,1,100,70,0,1,1
53400,149.3,5582,0,0,1,100,70,0,1,1
53500,150.6,5621,0,0,1,100,70,0,1,1
53600,150.8,5630,0,0,1,100,70,0,1,1
53700,150.6,5617,0,0,1,100,70,0,1,1
53800,147.5,5519,0,0,1,100,70,0,1,1
53900,148.3,5544,0,0,1,100,70,0,1,1
54000,148.6,5552,0,0,1,100,70,0,1,1
54100,148.2,5541,0,0,1,100,70,0,1,1
54200,145.9,5472,0,0,1,100,70,0,1,1
54300,144.8,5431,0,0,1,100,70,0,1,1
54400,143.8,5402,0,0,1,100,70,0,1,1
54500,145.8,5461,0,0,1,100,70,0,1,1
54600,144.7,5432,0,0,1,100,70,0,1,1
54700,145.0,5436,0,0,1,100,70,0,1,1
54800,143.1,5378,0,0,1,100,70,0,1,1
54900,144.1,5407,0,0,1,100,70,0,1,1
55000,143.9,5402,0,0,1,100,70,0,1,1
55100,142.5,5364,0,0,1,100,70,0,1,1
55200,143.4,5389,0,0,1,100,70,0,1,1
55300,142.7,5371,0,0,1,100,70,0,1,1
55400,140.7,5303,0,0,1,100,70,0,1,1
55500,141.3,5319,0,0,1,100,70,0,1,1
55600,141.7,5335,0,0,1,100,70,0,1,1
55700,142.9,5372,0,0,1,100,70,0,1,1
55800,143.3,5381,0,0,1,100,70,0,1,1
55900,140.3,5287,0,0,1,100,70,0,1,1
56000,140.4,5289,0,0,1,100,70,0,1,1
56100,139.9,5279,0,0,1,100,70,0,1,1
56200,139.6,5270,0,0,1,100,70,0,1,1
56300,138.0,5212,0,0,1,100,70,0,1,1
56400,137.9,5211,0,0,1,100,70,0,1,1
56500,138.3,5223,0,0,1,100,70,0,1,1
56600,140.6,5295,0,0,1,100,70,0,1,1
56700,139.2,5251,0,0,1,100,70,0,1,1
56800,137.6,5205,0,0,1,100,70,0,1,1
56900,136.2,5153,0,0,1,100,70,0,1,1
57000,136.8,5173,0,0,1,100,70,0,1,1
57100,135.4,5135,0,0,1,100,70,0,1,1
57200,135.0,5116,0,0,1,100,70,0,1,1
57300,136.0,5154,0,0,1,100,70,0,1,1
57400,135.1,5124,0,0,1,100,70,0,1,1
57500,136.3,5162,0,0,1,100,70,0,1,1
57600,136.0,5148,0,0,1,100,70,0,1,1
57700,135.4,5136,0,0,1,100,70,0,1,1
57800,133.7,5079,0,0,1,100,70,0,1,1
57900,134.0,5082,0,0,1,100,70,0,1,1
58000,135.4,5134,0,0,1,100,70,0,1,1
58100,134.8,5117,0,0,1,100,70,0,1,1
58200,132.3,5032,0,0,1,100,70,0,1,1
58300,132.8,5053,0,0,1,100,70,0,1,1
58400,133.4,5072,0,0,1,100,70,0,1,1
58500,131.5,5007,0,0,1,100,70,0,1,1
58600,132.1,5030,0,0,1,100,70,0,1,1
58700,133.9,5088,0,0,1,100,70,0,1,1
58800,133.4,5065,0,0,1,100,70,0,1,1
58900,131.7,5011,0,0,1,100,70,0,1,1
59000,131.5,5012,0,0,1,100,70,0,1,1
59100,130.1,4964,0,0,1,100,70,0,1,1
59200,128.9,4926,0,0,1,100,70,0,1,1
59300,129.3,4932,0,0,1,100,70,0,1,1
59400,128.7,4922,0,0,1,100,70,0,1,1
59500,128.9,4922,0,0,1,100,70,0,1,1
59600,129.3,4940,0,0,1,100,70,0,1,1
59700,130.6,4976,0,0,1,100,70,0,1,1
59800,128.4,4909,0,0,1,100,70,0,1,1
59900,128.9,4928,0,0,1,100,70,0,1,1
60000,127.6,4881,0,0,1,100,70,0,1,1
60100,128.3,4906,0,0,1,100,70,0,1,1
60200,127.0,4866,0,0,1,100,70,0,1,1
60300,125.8,4820,0,0,1,100,70,0,1,1
60400,125.2,4811,0,0,1,100,70,0,1,1
60500,127.1,4868,0,0,1,100,70,0,1,1
60600,125.6,4824,0,0,1,100,70,0,1,1
60700,124.0,4770,0,0,1,100,70,0,1,1
60800,125.1,4801,0,0,1,100,70,0,1,1
60900,125.7,4820,0,0,1,100,70,0,1,1
61000,124.7,4795,0,0,1,100,70,0,1,1
61100,123.5,4750,0,0,1,100,70,0,1,1
61200,123.2,4739,0,0,1,100,70,0,1,1
61300,123.6,4753,0,0,1,100,70,0,1,1
61400,123.2,4745,0,0,1,100,70,0,1,1
61500,123.4,4749,0,0,1,100,70,0,1,1
61600,123.2,4738,0,0,1,100,70,0,1,1
61700,123.3,4742,0,0,1,100,70,0,1,1
61800,121.1,4669,0,0,1,100,70,0,1,1
61900,122.6,4723,0,0,1,100,70,0,1,1
62000,123.6,4756,0,0,1,100,70,0,1,1
62100,122.1,4706,0,0,1,100,70,0,1,1
62200,119.9,4637,0,0,1,100,70,0,1,1
62300,119.7,4635,0,0,1,100,70,0,1,1
62400,120.9,4666,0,0,1,100,70,0,1,1
62500,120.1,4639,0,0,1,100,70,0,1,1
62600,121.4,4686,0,0,1,100,70,0,1,1
62700,120.8,4661,0,0,1,100,70,0,1,1
62800,118.1,4582,0,0,1,100,70,0,1,1
62900,117.7,4570,0,0,1,100,70,0,1,1
63000,118.6,4592,0,0,1,100,70,0,1,1
63100,116.7,4535,0,0,1,100,70,0,1,1
63200,115.9,4505,0,0,1,100,70,0,1,1
63300,116.6,4537,0,0,1,100,70,0,1,1
63400,117.9,4574,0,0,1,100,70,0,1,1
63500,117.1,4551,0,0,1,100,70,0,1,1
63600,116.6,4527,0,0,1,100,70,0,1,1
63700,115.3,4489,0,0,1,100,70,0,1,1
63800,115.0,4484,0,0,1,100,70,0,1,1
63900,115.1,4478,0,0,1,100,70,0,1,1
64000,115.0,4478,0,0,1,100,70,0,1,1
64100,114.6,4462,0,0,1,100,70,0,1,1
64200,113.8,4440,0,0,1,100,70,0,1,1
64300,115.6,4502,0,0,1,100,70,0,1,1
64400,114.4,4459,0,0,1,100,70,0,1,1
64500,115.2,4480,0,0,1,100,70,0,1,1
64600,113.0,4413,0,0,1,100,70,0,1,1
64700,113.3,4429,0,0,1,100,70,0,1,1
64800,111.7,4375,0,0,1,100,70,0,1,1
64900,113.4,4429,0,0,1,100,70,0,1,1
65000,113.7,4443,0,0,1,100,70,0,1,1
65100,111.8,4377,0,0,1,100,70,0,1,1
65200,112.4,4397,0,0,1,100,70,0,1,1
65300,112.6,4405,0,0,1,100,70,0,1,1
65400,111.7,4372,0,0,1,100,70,0,1,1
65500,111.7,4374,0,0,1,100,70,0,1,1
65600,109.1,4289,0,0,1,100,70,0,1,1
65700,109.7,4312,0,0,1,100,70,0,1,1
65800,108.9,4284,0,0,1,100,70,0,1,1
65900,109.9,4320,0,0,1,100,70,0,1,1
66000,107.7,4245,0,0,1,100,70,0,1,1
66100,108.1,4254,0,0,1,100,70,0,1,1
66200,107.1,4227,0,0,1,100,70,0,1,1
66300,106.6,4208,0,0,1,100,70,0,1,1
66400,108.6,4271,0,0,1,100,70,0,1,1
66500,107.4,4238,0,0,1,100,70,0,1,1
66600,106.1,4200,0,0,1,100,70,0,1,1
66700,105.8,4184,0,0,1,100,70,0,1,1
66800,105.1,4165,0,0,1,100,70,0,1,1
66900,106.0,4191,0,0,1,100,70,0,1,1
67000,105.3,4171,0,0,1,100,70,0,1,1
67100,106.6,4214,0,0,1,100,70,0,1,1
67200,104.1,4128,0,0,1,100,70,0,1,1
67300,105.9,4184,0,0,1,100,70,0,1,1
67400,103.3,4107,0,0,1,100,70,0,1,1
67500,104.2,4133,0,0,1,100,70,0,1,1
67600,103.9,4127,0,0,1,100,70,0,1,1
67700,103.7,4112,0,0,1,100,70,0,1,1
67800,101.8,4053,0,0,1,100,70,0,1,1
67900,103.7,4116,0,0,1,100,70,0,1,1
68000,102.6,4080,0,0,1,100,70,0,1,1
68100,102.8,4084,0,0,1,100,70,0,1,1
68200,102.8,4089,0,0,1,100,70,0,1,1
68300,101.6,4048,0,0,1,100,70,0,1,1
68400,100.7,4028,0,0,1,100,70,0,1,1
68500,99.6,3987,0,0,1,100,70,0,1,1
68600,99.8,3991,0,0,1,100,70,0,1,1
68700,100.1,4002,0,0,1,100,70,0,1,1
68800,101.1,4033,0,0,1,100,70,0,1,1
68900,99.0,3967,0,0,1,100,70,0,1,1
69000,98.5,3956,0,0,1,100,70,0,1,1
69100,99.8,3994,0,0,1,100,70,0,1,1
69200,99.4,3978,0,0,1,100,70,0,1,1
69300,99.9,3997,0,0,1,100,70,0,1,1
69400,99.9,3995,0,0,1,100,70,0,1,1
69500,99.0,3972,0,0,1,100,70,0,1,1
69600,98.7,3962,0,0,1,100,70,0,1,1
69700,97.0,3899,0,0,1,100,70,0,1,1
69800,95.7,3864,0,0,1,100,70,0,1,1
69900,95.1,3846,0,0,1,100,70,0,1,1
70000,94.7,3825,0,0,1,100,70,0,1,1
70100,95.9,3868,0,0,1,100,70,0,1,1
70200,96.7,3899,0,0,1,100,70,0,1,1
70300,94.8,3837,0,0,1,100,70,0,1,1
70400,93.5,3796,0,0,1,100,70,0,1,1
70500,93.8,3801,0,0,1,100,70,0,1,1
70600,94.1,3805,0,0,1,100,70,0,1,1
70700,95.1,3844,0,0,1,100,70,0,1,1
70800,94.8,3829,0,0,1,100,70,0,1,1
70900,94.3,3815,0,0,1,100,70,0,1,1
71000,94.5,3822,0,0,1,100,70,0,1,1
71100,92.4,3759,0,0,1,100,70,0,1,1
71200,91.7,3731,0,0,1,100,70,0,1,1
71300,92.4,3755,0,0,1,100,70,0,1,1
71400,91.9,3739,0,0,1,100,70,0,1,1
71500,92.0,3742,0,0,1,100,70,0,1,1
71600,90.5,3693,0,0,1,100,70,0,1,1
71700,90.1,3680,0,0,1,100,70,0,1,1
71800,90.1,3684,0,0,1,100,70,0,1,1
71900,89.8,3668,0,0,1,100,70,0,1,1
72000,89.8,3677,0,0,1,100,70,0,1,1
72100,88.7,3641,0,0,1,100,70,0,1,1
72200,88.7,3637,0,0,1,100,70,0,1,1
72300,88.7,3639,0,0,1,100,70,0,1,1
72400,87.4,3594,0,0,1,100,70,0,1,1
72500,87.5,3602,0,0,1,100,70,0,1,1
72600,86.6,3572,0,0,1,100,70,0,1,1
72700,87.7,3602,0,0,1,100,70,0,1,1
72800,86.8,3575,0,0,1,100,70,0,1,1
72900,87.2,3587,0,0,1,100,70,0,1,1
73000,87.8,3612,0,0,1,100,70,0,1,1
73100,85.7,3543,0,0,1,100,70,0,1,1
73200,86.0,3553,0,0,1,100,70,0,1,1
73300,86.8,3576,0,0,1,100,70,0,1,1
73400,85.3,3531,0,0,1,100,70,0,1,1
73500,84.4,3499,0,0,1,100,70,0,1,1
73600,84.1,3494,0,0,1,100,70,0,1,1
73700,83.3,3467,0,0,1,100,70,0,1,1
73800,84.1,3487,0,0,1,100,70,0,1,1
73900,83.0,3451,0,0,1,100,70,0,1,1
74000,83.1,3455,0,0,1,100,70,0,1,1
74100,84.0,3487,0,0,1,100,70,0,1,1
74200,83.7,3478,0,0,1,100,70,0,1,1
74300,82.3,3434,0,0,1,100,70,0,1,1
74400,81.6,3406,0,0,1,100,70,0,1,1
74500,81.0,3391,0,0,1,100,70,0,1,1
74600,82.0,3423,0,0,1,100,70,0,1,1
74700,81.7,3415,0,0,1,100,70,0,1,1
74800,81.1,3396,0,0,1,100,70,0,1,1
74900,81.1,3393,0,0,1,100,70,0,1,1
75000,81.2,3395,0,0,1,100,70,0,1,1
75100,79.5,3344,0,0,1,100,70,0,1,1
75200,79.0,3333,0,0,1,100,70,0,1,1
75300,80.0,3363,0,0,1,100,70,0,1,1
75400,80.0,3359,0,0,1,100,70,0,1,1
75500,79.6,3344,0,0,1,100,70,0,1,1
75600,78.7,3317,0,0,1,100,70,0,1,1
75700,78.5,3310,0,0,1,100,70,0,1,1
75800,76.8,3261,0,0,1,100,70,0,1,1
75900,78.1,3296,0,0,1,100,70,0,1,1
76000,77.1,3269,0,0,1,100,70,0,1,1
76100,76.8,3260,0,0,1,100,70,0,1,1
76200,76.5,3254,0,0,1,100,70,0,1,1
76300,75.6,3214,0,0,1,100,70,0,1,1
76400,75.4,3213,0,0,1,100,70,0,1,1
76500,74.6,3186,0,0,1,100,70,0,1,1
76600,74.8,3195,0,0,1,100,70,0,1,1
76700,74.2,3174,0,0,1,100,70,0,1,1
76800,73.6,3155,0,0,1,100,70,0,1,1
76900,72.8,3126,0,0,1,100,70,0,1,1
77000,74.4,3182,0,0,1,100,70,0,1,1
77100,73.2,3145,0,0,1,100,70,0,1,1
77200,73.9,3169,0,0,1,100,70,0,1,1
77300,73.3,3146,0,0,1,100,70,0,1,1
77400,73.1,3141,0,0,1,100,70,0,1,1
77500,71.6,3092,0,0,1,100,70,0,1,1
77600,72.0,3108,0,0,1,100,70,0,1,1
77700,71.0,3073,0,0,1,100,70,0,1,1
77800,70.9,3073,0,0,1,100,70,0,1,1
77900,70.7,3058,0,0,1,100,70,0,1,1
78000,70.8,3068,0,0,1,100,70,0,1,1
78100,71.1,3077,0,0,1,100,70,0,1,1
78200,70.0,3036,0,0,1,100,70,0,1,1
78300,70.3,3051,0,0,1,100,70,0,1,1
78400,69.3,3018,0,0,1,100,70,0,1,1
78500,69.7,3030,0,0,1,100,70,0,1,1
78600,69.3,3018,0,0,1,100,70,0,1,1
78700,68.6,2998,0,0,1,100,70,0,1,1
78800,67.2,2948,0,0,1,100,70,0,1,1
78900,66.6,2935,0,0,1,100,70,0,1,1
79000,66.9,2945,0,0,1,100,70,0,1,1
79100,66.0,2909,0,0,1,100,70,0,1,1
79200,66.6,2926,0,0,1,100,70,0,1,1
79300,66.7,2928,0,0,1,100,70,0,1,1
79400,66.5,2929,0,0,1,100,70,0,1,1
79500,66.6,2933,0,0,1,100,70,0,1,1
79600,66.2,2918,0,0,1,100,70,0,1,1
79700,64.7,2868,0,0,1,100,70,0,1,1
79800,64.3,2853,0,0,1,100,70,0,1,1
79900,64.0,2845,0,0,1,100,70,0,1,1
80000,64.2,2856,0,0,1,100,70,0,1,1
80100,64.1,2853,0,0,1,100,70,0,1,1
80200,63.0,2812,0,0,1,100,70,0,1,1
80300,62.8,2806,0,0,1,100,70,0,1,1
80400,63.0,2818,0,0,1,100,70,0,1,1
80500,63.1,2814,0,0,1,100,70,0,1,1
80600,61.6,2772,0,0,1,100,70,0,1,1
80700,61.0,2748,0,0,1,100,70,0,1,1
80800,61.7,2771,0,0,1,100,70,0,1,1
80900,61.8,2777,0,0,1,100,70,0,1,1
81000,61.0,2753,0,0,1,100,70,0,1,1
81100,61.0,2756,0,0,1,100,70,0,1,1
81200,60.9,2748,0,0,1,100,70,0,1,1
81300,60.3,2734,0,0,1,100,70,0,1,1
81400,60.0,2719,0,0,1,100,70,0,1,1
81500,60.2,2730,0,0,1,100,70,0,1,1
81600,58.8,2680,0,0,1,100,70,0,1,1
81700,59.2,2691,0,0,1,100,70,0,1,1
81800,58.7,2681,0,0,1,100,70,0,1,1
81900,57.4,2638,0,0,1,100,70,0,1,1
82000,57.8,2652,0,0,1,100,70,0,1,1
82100,57.7,2642,0,0,1,100,70,0,1,1
82200,56.5,2605,0,0,1,100,70,0,1,1
82300,56.7,2612,0,0,1,100,70,0,1,1
82400,56.8,2612,0,0,1,100,70,0,1,1
82500,56.5,2612,0,0,1,100,70,0,1,1
82600,56.6,2610,0,0,1,100,70,0,1,1
82700,55.2,2567,0,0,1,100,70,0,1,1
82800,55.2,2565,0,0,1,100,70,0,1,1
82900,54.2,2528,0,0,1,100,70,0,1,1
83000,54.5,2546,0,0,1,100,70,0,1,1
83100,53.8,2523,0,0,1,100,70,0,1,1
83200,53.3,2502,0,0,1,100,70,0,1,1
83300,52.7,2488,0,0,1,100,70,0,1,1
83400,53.1,2494,0,0,1,100,70,0,1,1
83500,53.5,2515,0,0,1,100,70,0,1,1
83600,52.1,2470,0,0,1,100,70,0,1,1
83700,52.2,2473,0,0,1,100,70,0,1,1
83800,51.5,2447,0,0,1,100,70,0,1,1
83900,52.0,2463,0,0,1,100,70,0,1,1
84000,52.0,2467,0,0,1,100,70,0,1,1
84100,50.6,2421,0,0,1,100,70,0,1,1
84200,51.2,2434,0,0,1,100,70,0,1,1
84300,50.7,2422,0,0,1,100,70,0,1,1
84400,50.4,2410,0,0,1,100,70,0,1,1
84500,50.1,2402,0,0,1,100,70,0,1,1
84600,49.3,2378,0,0,1,100,70,0,1,1
84700,49.4,2385,0,0,1,100,70,0,1,1
84800,48.4,2347,0,0,1,100,70,0,1,1
84900,48.3,2343,0,0,1,100,70,0,1,1
85000,47.9,2336,0,0,1,100,70,0,1,1
85100,48.3,2341,0,0,1,100,70,0,1,1
85200,47.0,2305,0,0,1,100,70,0,1,1
85300,46.5,2287,0,0,1,100,70,0,1,1
85400,46.3,2282,0,0,1,100,70,0,1,1
85500,45.9,2271,0,0,1,100,70,0,1,1
85600,45.7,2258,0,0,1,100,70,0,1,1
85700,45.8,2268,0,0,1,100,70,0,1,1
85800,46.0,2268,0,0,1,100,70,0,1,1
85900,45.6,2256,0,0,1,100,70,0,1,1
86000,44.6,2227,0,0,1,100,70,0,1,1
86100,44.6,2230,0,0,1,100,70,0,1,1
86200,44.8,2232,0,0,1,100,70,0,1,1
86300,43.5,2192,0,0,1,100,70,0,1,1
86400,43.4,2193,0,0,1,100,70,0,1,1
86500,43.4,2189,0,0,1,100,70,0,1,1
86600,43.2,2179,0,0,1,100,70,0,1,1
86700,43.0,2172,0,0,1,100,70,0,1,1
86800,42.0,2147,0,0,1,100,70,0,1,1
86900,41.6,2135,0,0,1,100,70,0,1,1
87000,41.9,2138,0,0,1,100,70,0,1,1
87100,41.0,2117,0,0,1,100,70,0,1,1
87200,41.3,2128,0,0,1,100,70,0,1,1
87300,41.2,2117,0,0,1,100,70,0,1,1
87400,41.1,2117,0,0,1,100,70,0,1,1
87500,40.2,2084,0,0,1,100,70,0,1,1
87600,40.0,2084,0,0,1,100,70,0,1,1
87700,40.0,2078,0,0,1,100,70,0,1,1
87800,39.6,2062,0,0,1,100,70,0,1,1
87900,38.9,2045,0,0,1,100,70,0,1,1
88000,38.1,2017,0,0,1,100,70,0,1,1
88100,38.0,2011,0,0,1,100,70,0,1,1
88200,37.7,2008,0,0,1,100,70,0,1,1
88300,37.6,2003,0,0,1,100,70,0,1,1
88400,37.3,1998,0,0,1,100,70,0,1,1
88500,36.6,1974,0,0,1,100,70,0,1,1
88600,37.0,1986,0,0,1,100,70,0,1,1
88700,36.1,1954,0,0,1,100,70,0,1,1
88800,35.9,1953,0,0,1,100,70,0,1,1
88900,35.4,1930,0,0,1,100,70,0,1,1
89000,35.5,1933,0,0,1,100,70,0,1,1
89100,34.6,1906,0,0,1,100,70,0,1,1
89200,34.9,1921,0,0,1,100,70,0,1,1
89300,34.6,1903,0,0,1,100,70,0,1,1
89400,34.3,1895,0,0,1,100,70,0,1,1
89500,34.0,1890,0,0,1,100,70,0,1,1
89600,33.1,1862,0,0,1,100,70,0,1,1
89700,33.4,1867,0,0,1,100,70,0,1,1
89800,33.1,1856,0,0,1,100,70,0,1,1
89900,32.6,1839,0,0,1,100,70,0,1,1
90000,31.9,1814,0,0,1,100,70,0,1,1
90100,31.3,1807,0,0,1,100,70,0,1,1
90200,31.1,1798,0,0,1,100,70,0,1,1
90300,31.4,1804,0,0,1,100,70,0,1,1
90400,30.7,1781,0,0,1,100,70,0,1,1
90500,30.2,1765,0,0,1,100,70,0,1,1
90600,30.0,1756,0,0,1,100,70,0,1,1
90700,30.1,1765,0,0,1,100,70,0,1,1
90800,29.5,1743,0,0,1,100,70,0,1,1
90900,29.1,1735,0,0,1,100,70,0,1,1
91000,29.2,1733,0,0,1,100,70,0,1,1
91100,28.3,1707,0,0,1,100,70,0,1,1
91200,28.5,1710,0,0,1,100,70,0,1,1
91300,28.0,1690,0,0,1,100,70,0,1,1
91400,27.9,1690,0,0,1,100,70,0,1,1
91500,27.3,1667,0,0,1,100,70,0,1,1
91600,26.6,1656,0,0,1,100,70,0,1,1
91700,26.6,1650,0,0,1,100,70,0,1,1
91800,26.4,1645,0,0,1,100,70,0,1,1
91900,26.2,1637,0,0,1,100,70,0,1,1
92000,26.0,1635,0,0,1,100,70,0,1,1
92100,25.8,1625,0,0,1,100,70,0,1,1
92200,25.3,1611,0,0,1,100,70,0,1,1
92300,24.5,1588,0,0,1,100,70,0,1,1
92400,24.4,1575,0,0,1,100,70,0,1,1
92500,23.8,1557,0,0,1,100,70,0,1,1
92600,23.6,1550,0,0,1,100,70,0,1,1
92700,23.4,1542,0,0,1,100,70,0,1,1
92800,23.4,1550,0,0,1,100,70,0,1,1
92900,22.8,1527,0,0,1,100,70,0,1,1
93000,22.7,1523,0,0,1,100,70,0,1,1
93100,22.2,1510,0,0,1,100,70,0,1,1
93200,21.9,1498,0,0,1,100,70,0,1,1
93300,21.4,1487,0,0,1,100,70,0,1,1
93400,21.5,1482,0,0,1,100,70,0,1,1
93500,20.9,1469,0,0,1,100,70,0,1,1
93600,20.4,1448,0,0,1,100,70,0,1,1
93700,20.4,1451,0,0,1,100,70,0,1,1
93800,19.8,1431,0,0,1,100,70,0,1,1
93900,19.8,1437,0,0,1,100,70,0,1,1
94000,19.5,1421,0,0,1,100,70,0,1,1
94100,19.1,1413,0,0,1,100,70,0,1,1
94200,18.6,1397,0,0,1,100,70,0,1,1
94300,18.4,1391,0,0,1,100,70,0,1,1
94400,17.9,1373,0,0,1,100,70,0,1,1
94500,17.5,1362,0,0,1,100,70,0,1,1
94600,17.2,1352,0,0,1,100,70,0,1,1
94700,16.9,1339,0,0,1,100,70,0,1,1
94800,16.9,1337,0,0,1,100,70,0,1,1
94900,16.6,1326,0,0,1,100,70,0,1,1
95000,16.0,1307,0,0,1,100,70,0,1,1
95100,15.8,1302,0,0,1,100,70,0,1,1
95200,15.7,1297,0,0,1,100,70,0,1,1
95300,15.3,1290,0,0,1,100,70,0,1,1
95400,15.0,1283,0,0,1,100,70,0,1,1
95500,14.8,1270,0,0,1,100,70,0,1,1
95600,14.3,1260,0,0,1,100,70,0,1,1
95700,13.8,1240,0,0,1,100,70,0,1,1
95800,13.4,1226,0,0,1,100,70,0,1,1
95900,13.0,1218,0,0,1,100,70,0,1,1
96000,12.7,1204,0,0,1,100,70,0,1,1
96100,12.7,1205,0,0,1,100,70,0,1,1
96200,12.4,1195,0,0,1,100,70,0,1,1
96300,12.0,1179,0,0,1,100,70,0,1,1
96400,11.5,1164,0,0,1,100,70,0,1,1
96500,11.3,1155,0,0,1,100,70,0,1,1
96600,11.0,1155,0,0,1,100,70,0,1,1
96700,10.6,1136,0,0,1,100,70,0,1,1
96800,10.4,1138,0,0,1,100,70,0,1,1
96900,10.0,1119,0,0,1,100,70,0,1,1
97000,9.8,1108,0,0,1,100,70,0,1,1
97100,9.4,1103,0,0,1,100,70,0,1,1
97200,9.1,1090,0,0,1,100,70,0,1,1
97300,8.8,1079,0,0,1,100,70,0,1,1
97400,8.5,1072,0,0,1,100,70,0,1,1
97500,8.1,1055,0,0,1,100,70,0,1,1
97600,7.8,1044,0,0,1,100,70,0,1,1
97700,7.4,1037,0,0,1,100,70,0,1,1
97800,7.1,1032,0,0,1,100,70,0,1,1
97900,6.9,1020,0,0,1,100,70,0,1,1
98000,6.5,1008,0,0,1,100,70,0,1,1
98100,6.2,1001,0,0,1,100,70,0,1,1
98200,5.9,993,0,0,1,100,70,0,1,1
98300,5.7,980,0,0,1,100,70,0,1,1
98400,5.3,973,0,0,1,100,70,0,1,1
98500,5.0,960,0,0,1,100,70,0,1,1
98600,4.7,949,0,0,1,100,70,0,1,1
98700,4.3,940,0,0,1,100,70,0,1,1
98800,4.0,931,0,0,1,100,70,0,1,1
98900,3.7,919,0,0,1,100,70,0,1,1
99000,3.4,910,0,0,1,100,70,0,1,1
99100,3.0,897,0,0,1,100,70,0,1,1
99200,2.7,883,0,0,1,100,70,0,1,1
99300,2.4,878,0,0,1,100,70,0,1,1
99400,2.1,863,0,0,1,100,70,0,1,1
99500,1.7,858,0,0,1,100,70,0,1,1
99600,1.4,845,0,0,1,100,70,0,1,1
99700,1.1,832,0,0,1,100,70,0,1,1
99800,0.8,823,0,0,1,100,70,0,1,1
99900,0.5,815,0,0,1,100,70,0,1,1
100000,0.1,803,0,0,1,100,71,0,1,1
100100,0.3,807,0,0,1,100,71,0,1,1
100200,0.5,820,0,0,1,100,71,0,1,1
100300,0.8,826,0,0,1,100,71,0,1,1
100400,1.1,837,0,0,1,100,71,0,1,1
100500,1.4,850,0,0,1,100,71,0,1,1
100600,1.8,862,0,0,1,100,71,0,1,1
100700,2.1,864,0,0,1,100,71,0,1,1
100800,2.5,876,0,0,1,100,71,0,1,1
100900,2.8,888,0,0,1,100,71,0,1,1
101000,3.1,898,0,0,1,100,71,0,1,1
101100,3.4,907,0,0,1,100,71,0,1,1
101200,3.7,919,0,0,1,100,71,0,1,1
101300,4.0,930,0,0,1,100,71,0,1,1
101400,4.3,935,0,0,1,100,71,0,1,1
101500,4.7,949,0,0,1,100,71,0,1,1
101600,5.0,965,0,0,1,100,71,0,1,1
101700,5.4,973,0,0,1,100,71,0,1,1
101800,5.7,981,0,0,1,100,71,0,1,1
101900,5.9,991,0,0,1,100,71,0,1,1
102000,6.3,1001,0,0,1,100,71,0,1,1
102100,6.6,1006,0,0,1,100,71,0,1,1
102200,6.8,1014,0,0,1,100,71,0,1,1
102300,7.2,1026,0,0,1,100,71,0,1,1
102400,7.5,1042,0,0,1,100,71,0,1,1
102500,7.9,1046,0,0,1,100,71,0,1,1
102600,8.1,1054,0,0,1,100,71,0,1,1
102700,8.5,1073,0,0,1,100,71,0,1,1
102800,8.8,1078,0,0,1,100,71,0,1,1
102900,9.2,1094,0,0,1,100,71,0,1,1
103000,9.4,1101,0,0,1,100,71,0,1,1
103100,9.8,1110,0,0,1,100,71,0,1,1
103200,10.0,1117,0,0,1,100,71,0,1,1
103300,10.4,1129,0,0,1,100,71,0,1,1
103400,10.8,1150,0,0,1,100,71,0,1,1
103500,11.1,1156,0,0,1,100,71,0,1,1
103600,11.3,1165,0,0,1,100,71,0,1,1
103700,11.5,1169,0,0,1,100,71,0,1,1
103800,11.8,1181,0,0,1,100,71,0,1,1
103900,12.4,1198,0,0,1,100,71,0,1,1
104000,12.6,1203,0,0,1,100,71,0,1,1
104100,12.8,1213,0,0,1,100,71,0,1,1
104200,13.4,1225,0,0,1,100,71,0,1,1
104300,13.5,1231,0,0,1,100,71,0,1,1
104400,13.9,1247,0,0,1,100,71,0,1,1
104500,14.2,1256,0,0,1,100,71,0,1,1
104600,14.7,1274,0,0,1,100,71,0,1,1
104700,14.9,1276,0,0,1,100,71,0,1,1
104800,15.3,1289,0,0,1,100,71,0,1,1
104900,15.7,1300,0,0,1,100,71,0,1,1
105000,16.1,1318,0,0,1,100,71,0,1,1
105100,16.1,1314,0,0,1,100,71,0,1,1
105200,16.4,1327,0,0,1,100,71,0,1,1
105300,16.9,1339,0,0,1,100,71,0,1,1
105400,17.1,1346,0,0,1,100,71,0,1,1
105500,17.5,1355,0,0,1,100,71,0,1,1
105600,17.8,1372,0,0,1,100,71,0,1,1
105700,18.0,1376,0,0,1,100,71,0,1,1
105800,18.6,1396,0,0,1,100,71,0,1,1
105900,19.0,1411,0,0,1,100,71,0,1,1
106000,19.1,1408,0,0,1,100,71,0,1,1
106100,19.2,1417,0,0,1,100,71,0,1,1
106200,19.5,1425,0,0,1,100,71,0,1,1
106300,20.2,1441,0,0,1,100,71,0,1,1
106400,20.5,1452,0,0,1,100,71,0,1,1
106500,20.7,1465,0,0,1,100,71,0,1,1
106600,21.0,1471,0,0,1,100,71,0,1,1
106700,21.5,1485,0,0,1,100,71,0,1,1
106800,21.6,1491,0,0,1,100,71,0,1,1
